timestamp,market_ticker,category,best_bid,best_ask,mid_price,micro_price,spread,imbalance,bid_count,ask_count,best_bid_size,best_ask_size,is_crossed,bids,asks
2026-02-26T15:31:44.925160+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.13,0.24,0.185,,0.11,0.1609285675147486,9,15,,,False,"[[13, 500], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5502], [1, 11000]]","[[1, 11461], [2, 5507], [3, 500], [5, 624], [12, 500], [13, 500], [14, 580], [15, 41], [16, 20], [25, 24], [35, 17], [68, 2000], [74, 992], [75, 79], [76, 125]]"
2026-02-26T15:39:41.239996+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.13,0.24,0.185,,0.11,0.1479294215383504,9,17,,,False,"[[13, 500], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5502], [1, 11000]]","[[1, 11461], [2, 5507], [3, 500], [5, 624], [9, 12], [12, 500], [13, 500], [14, 580], [15, 525], [16, 20], [19, 124], [25, 24], [35, 17], [68, 2000], [74, 992], [75, 79], [76, 125]]"
2026-02-26T15:47:38.195406+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.13,0.24,0.185,,0.11,0.1479294215383504,9,17,,,False,"[[13, 500], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5502], [1, 11000]]","[[1, 11461], [2, 5507], [3, 500], [5, 624], [9, 12], [12, 500], [13, 500], [14, 580], [15, 525], [16, 20], [19, 124], [25, 24], [35, 17], [68, 2000], [74, 992], [75, 79], [76, 125]]"
2026-02-26T15:55:35.291090+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.13,0.24,0.185,,0.11,0.14747350748289495,9,17,,,False,"[[13, 500], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5502], [1, 11000]]","[[1, 11461], [2, 5507], [3, 500], [5, 638], [9, 12], [12, 500], [13, 500], [14, 580], [15, 529], [16, 20], [19, 124], [25, 26], [35, 19], [68, 2000], [74, 992], [75, 79], [76, 125]]"
2026-02-26T16:03:32.706164+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.13,0.24,0.185,,0.11,0.14728486379217032,9,18,,,False,"[[13, 500], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 638], [9, 12], [12, 500], [13, 500], [14, 580], [15, 529], [16, 20], [19, 124], [25, 26], [35, 19], [36, 1028], [68, 2000], [74, 992], [75, 79], [76, 125]]"
2026-02-26T16:11:29.653260+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.15645620740633903,10,18,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 638], [9, 12], [12, 500], [13, 500], [14, 580], [15, 529], [16, 20], [19, 124], [25, 26], [35, 19], [36, 1028], [68, 2000], [74, 664], [75, 139], [76, 154]]"
2026-02-26T16:19:27.415879+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.14029723387612886,10,18,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 139], [76, 154]]"
2026-02-26T16:27:39.941019+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.1387384828418754,10,19,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 139], [76, 154], [77, 77]]"
2026-02-26T16:35:54.453016+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.14029723387612886,10,19,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 139], [76, 29], [77, 125]]"
2026-02-26T16:44:09.988138+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.14029723387612886,10,19,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 139], [76, 29], [77, 125]]"
2026-02-26T16:52:25.203473+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.14096657713584376,10,19,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 624], [7, 12000], [5, 500], [3, 855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 106], [76, 29], [77, 125]]"
2026-02-26T17:00:41.539951+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.13389285067661882,10,19,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 50855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 50500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 106], [76, 29], [77, 125]]"
2026-02-26T17:08:57.967297+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.23,0.185,,0.09,0.1344825571203179,10,18,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 50855], [2, 5518], [1, 11000]]","[[1, 11461], [2, 4500], [3, 50500], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [68, 2000], [74, 1111], [75, 46], [77, 125]]"
2026-02-26T17:17:13.528329+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T17:25:28.884700+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T17:34:01.445622+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T17:42:34.062867+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T17:51:06.297666+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T17:59:39.405056+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:08:13.360109+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:16:47.390256+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:25:20.262575+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:33:53.722736+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:42:27.586272+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:51:01.258480+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T18:59:38.494697+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:08:16.733281+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:17:06.986366+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:25:56.969578+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:30:44.998629+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.22,0.18,,0.08,0.11837736638781894,10,27,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6110], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1041], [54, 389], [55, 357], [56, 340], [57, 312], [58, 258], [59, 197], [60, 70], [68, 2000], [74, 1119], [75, 66], [76, 29], [77, 84], [78, 125]]"
2026-02-26T19:32:13.548151+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.22,0.18,,0.08,0.11837736638781894,10,27,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6110], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1041], [54, 389], [55, 357], [56, 340], [57, 312], [58, 258], [59, 197], [60, 70], [68, 2000], [74, 1119], [75, 66], [76, 29], [77, 84], [78, 125]]"
2026-02-26T19:34:47.522698+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:37:39.169380+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.22,0.18,,0.08,0.11837736638781894,10,27,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6110], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1041], [54, 389], [55, 357], [56, 340], [57, 312], [58, 258], [59, 197], [60, 70], [68, 2000], [74, 1119], [75, 66], [76, 29], [77, 84], [78, 125]]"
2026-02-26T19:43:42.508780+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:45:28.205727+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.11973904770534137,10,25,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6110], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [6, 549], [9, 12], [12, 500], [13, 500], [15, 112], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1041], [54, 467], [55, 428], [56, 408], [57, 374], [58, 310], [59, 236], [60, 84], [68, 2000], [74, 1119], [75, 66], [76, 154]]"
2026-02-26T19:52:33.769880+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T19:53:56.966354+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.2,0.24,0.22,,0.04,0.1252958279802556,11,25,,,False,"[[20, 1100], [14, 175], [13, 500], [12, 643], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 50700], [2, 6110], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [6, 617], [9, 12], [12, 500], [13, 500], [15, 112], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1041], [55, 428], [56, 408], [57, 374], [58, 310], [59, 236], [60, 236], [61, 84], [68, 2000], [74, 1179], [75, 94], [76, 125]]"
2026-02-26T20:01:24.935227+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
2026-02-26T20:03:04.028800+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.2,0.24,0.22,,0.04,0.12621905265407588,13,29,,,False,"[[20, 1100], [14, 175], [13, 500], [12, 643], [11, 500], [10, 20], [8, 15624], [7, 12000], [5, 500], [4, 1260], [3, 50700], [2, 5100], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [6, 617], [9, 12], [12, 500], [13, 500], [15, 112], [16, 20], [19, 124], [25, 66], [26, 20], [35, 48], [36, 20], [37, 1005], [46, 20], [55, 428], [56, 428], [57, 374], [58, 310], [59, 236], [60, 236], [61, 84], [66, 20], [68, 2000], [74, 1179], [75, 94], [76, 125]]"
2026-02-26T20:10:16.260407+00:00,KXNBAGAME-26FEB28TORWAS-WAS,sports,0.14,0.24,0.19,,0.1,0.1249068474915665,10,24,,,False,"[[14, 100], [13, 675], [12, 300], [11, 500], [8, 15624], [7, 12000], [5, 500], [3, 51055], [2, 6118], [1, 12000]]","[[1, 12461], [2, 5100], [3, 50700], [5, 841], [9, 12], [12, 500], [13, 500], [14, 580], [15, 596], [16, 20], [19, 124], [25, 66], [35, 48], [36, 1028], [54, 203], [55, 186], [56, 178], [57, 163], [58, 135], [59, 103], [68, 2000], [74, 1111], [75, 106], [76, 154]]"
